fecha,tiempo,x,y,z
05/09/2022,14:41:10,0.191536129,0.316034615,9.902418137
05/09/2022,14:41:25,0.33518824,0.383072257,9.940725327
05/09/2022,14:41:40,0.258573771,0.363918662,9.959878922
05/09/2022,14:41:55,0.277727395,0.316034615,9.806650162
05/09/2022,14:42:10,0.33518824,0.354341865,9.720458984
05/09/2022,14:42:25,0.201112941,0.411802679,9.883264542
05/09/2022,14:42:40,0.316034615,0.354341865,9.883264542
05/09/2022,14:42:55,0.277727395,0.392649084,9.864110947
05/09/2022,14:43:10,0.33518824,0.316034615,9.854534149
05/09/2022,14:43:25,0.277727395,0.363918662,9.921571732
05/09/2022,14:43:40,0.325611442,0.325611442,9.873687744
05/09/2022,14:43:55,0.325611442,0.316034615,9.873687744
05/09/2022,14:44:10,0.287304193,0.354341865,9.835380554
05/09/2022,14:44:25,0.287304193,0.440533102,9.730035782
05/09/2022,14:44:40,0.354341865,0.402225882,9.864110947
05/09/2022,14:44:55,0.33518824,0.33518824,9.911994934
05/09/2022,14:45:10,0.689530075,5.046977043,8.42759037
05/09/2022,14:45:25,-0.191536129,1.886630893,9.749189377
05/09/2022,14:45:40,-0.153228909,2.106897593,10.68771648
05/09/2022,14:45:56,-0.095768064,4.970362663,8.590395927
05/09/2022,14:46:11,0.201112941,4.548983097,8.973467827
05/09/2022,14:46:26,0.383072257,0.354341865,9.979032516
05/09/2022,14:46:41,0.430956304,0.248996973,9.873687744
05/09/2022,14:46:56,0.287304193,0.277727395,9.844957352
05/09/2022,14:47:11,0.392649084,0.574608386,9.653421402
05/09/2022,14:47:26,0.29688102,0.383072257,9.777919769
05/09/2022,14:47:41,0.258573771,0.354341865,9.873687744
05/09/2022,14:47:56,0.316034615,0.354341865,9.816226959
05/09/2022,14:48:11,0.316034615,0.316034615,9.902418137
05/09/2022,14:48:26,0.277727395,0.354341865,9.892841339
05/09/2022,14:48:41,0.392649084,0.33518824,9.806650162
05/09/2022,14:48:56,0.344765037,0.316034615,9.883264542
05/09/2022,14:49:11,0.363918662,0.316034615,9.854534149
05/09/2022,14:49:26,0.29688102,0.33518824,9.892841339
05/09/2022,14:49:41,0.268150598,0.29688102,9.911994934
05/09/2022,14:49:56,0.33518824,0.33518824,9.931148529
05/09/2022,14:50:45,0.162805721,0.095768064,9.931148529
05/09/2022,14:52:14,0.201112941,0.143652096,9.892841339
05/09/2022,14:53:30,0.162805721,0.095768064,9.921571732
05/09/2022,14:54:33,0.191536129,0.105344877,9.835380554
05/09/2022,14:54:48,0.258573771,0.105344877,9.902418137
05/09/2022,14:55:04,0.201112941,0.076614454,9.892841339
05/09/2022,14:55:19,0.220266551,0.162805721,9.892841339
05/09/2022,14:55:34,0.201112941,0.095768064,9.883264542
05/09/2022,14:55:49,0.287304193,0.143652096,9.902418137
05/09/2022,14:56:04,0.248996973,0.095768064,9.921571732
05/09/2022,14:57:11,0.900219858,5.516240597,8.092401505
05/09/2022,14:57:26,0.239420176,0.143652096,9.854534149
05/09/2022,14:57:41,0.248996973,0.076614454,9.873687744
05/09/2022,14:57:56,0.287304193,0.105344877,9.873687744
05/09/2022,14:58:11,0.191536129,0.095768064,9.883264542
05/09/2022,14:58:26,0.248996973,0.095768064,9.892841339
05/09/2022,14:58:41,0.33518824,0.220266551,9.892841339
05/09/2022,14:58:56,0.268150598,0.153228909,9.902418137
05/09/2022,14:59:11,0.258573771,0.153228909,9.844957352
05/09/2022,14:59:26,0.29688102,0.124498487,9.950302124
05/09/2022,14:59:41,0.258573771,0.181959331,9.931148529
05/09/2022,14:59:56,0.287304193,0.124498487,9.825803757
05/09/2022,15:00:11,0.29688102,0.095768064,9.864110947
05/09/2022,15:00:27,0.392649084,0.076614454,10.00776291
05/09/2022,15:00:42,0.277727395,0.134075299,9.921571732
05/09/2022,15:00:57,0.268150598,0.124498487,9.854534149
05/09/2022,15:01:12,0.248996973,0.124498487,9.931148529
05/09/2022,15:01:27,0.29688102,0.086191259,9.921571732
05/09/2022,15:01:42,0.268150598,0.067037649,9.883264542
05/09/2022,15:01:57,0.258573771,0.124498487,9.883264542
05/09/2022,15:02:12,0.239420176,0.124498487,9.864110947
05/09/2022,15:02:27,0.258573771,0.114921682,9.883264542
05/09/2022,15:02:42,0.210689753,0.124498487,9.902418137
05/09/2022,15:02:57,0.229843363,0.124498487,9.921571732
05/09/2022,15:03:12,0.239420176,0.124498487,9.864110947
05/09/2022,15:03:27,0.201112941,0.124498487,9.892841339
05/09/2022,15:03:42,0.325611442,0.124498487,9.911994934
05/09/2022,15:03:57,0.239420176,0.095768064,9.873687744
05/09/2022,15:04:12,0.277727395,0.105344877,9.892841339
05/09/2022,15:04:27,0.229843363,0.086191259,9.911994934
05/09/2022,15:04:42,0.277727395,0.067037649,9.816226959
05/09/2022,15:04:57,0.268150598,0.114921682,9.950302124
05/09/2022,15:05:12,0.277727395,0.105344877,9.825803757
05/09/2022,15:05:27,0.191536129,0.076614454,9.854534149
05/09/2022,15:05:42,0.344765037,0.210689753,9.806650162
05/09/2022,15:05:57,0.258573771,0.143652096,9.787496567
05/09/2022,15:06:13,0.325611442,0.114921682,9.921571732
05/09/2022,15:06:28,0.181959331,0.162805721,9.854534149
05/09/2022,15:06:43,0.268150598,0.114921682,9.959878922
05/09/2022,15:06:58,0.268150598,0.095768064,9.892841339
05/09/2022,15:07:13,0.268150598,0.076614454,9.911994934
05/09/2022,15:07:28,0.239420176,0.076614454,9.902418137
05/09/2022,15:07:43,0.287304193,0.105344877,9.844957352
05/09/2022,15:07:58,0.306457818,0.181959331,9.892841339
05/09/2022,15:08:13,0.29688102,0.153228909,9.931148529
05/09/2022,15:08:28,0.258573771,0.114921682,9.892841339
05/09/2022,15:08:43,0.268150598,0.181959331,9.988609314
05/09/2022,15:08:58,0.325611442,0.086191259,9.873687744
05/09/2022,15:09:13,0.29688102,0.105344877,9.844957352
05/09/2022,15:09:28,0.277727395,0.086191259,9.864110947
05/09/2022,15:09:43,0.268150598,0.153228909,9.835380554
05/09/2022,15:09:58,0.201112941,0.162805721,9.931148529
05/09/2022,15:10:13,0.191536129,0.095768064,9.892841339
05/09/2022,15:10:28,0.239420176,0.114921682,9.825803757
05/09/2022,15:10:43,0.258573771,0.076614454,9.902418137
05/09/2022,15:10:58,0.229843363,0.134075299,9.921571732
05/09/2022,15:11:13,0.248996973,0.162805721,9.873687744
05/09/2022,15:11:28,0.258573771,0.181959331,9.902418137
05/09/2022,15:11:44,0.201112941,0.114921682,9.892841339
05/09/2022,15:11:59,0.306457818,0.124498487,9.902418137
05/09/2022,15:12:14,0.019153614,0.402225882,9.806650162
05/09/2022,15:12:29,0.287304193,0.114921682,9.902418137
05/09/2022,15:12:44,0.268150598,0.143652096,9.844957352
05/09/2022,15:12:59,0.239420176,0.143652096,9.931148529
05/09/2022,15:13:14,0.191536129,0.124498487,9.921571732
05/09/2022,15:13:29,0.220266551,0.095768064,9.873687744
05/09/2022,15:13:44,0.277727395,0.143652096,9.902418137
05/09/2022,15:13:59,0.277727395,0.134075299,9.883264542
05/09/2022,15:14:14,0.201112941,0.153228909,9.873687744
05/09/2022,15:14:29,0.287304193,0.086191259,9.902418137
05/09/2022,15:14:44,0.411802679,0.009576807,9.873687744
05/09/2022,15:14:59,3.849876404,-1.015141487,8.322244644
05/09/2022,15:15:14,0.306457818,0.181959331,9.883264542
05/09/2022,15:15:29,0.29688102,0.143652096,9.959878922
05/09/2022,15:15:44,0.268150598,0.105344877,9.998186111
05/09/2022,15:15:59,0.287304193,0.172382519,9.816226959
05/09/2022,15:16:14,0.268150598,0.105344877,9.911994934
05/09/2022,15:16:29,0.239420176,0.153228909,9.892841339
05/09/2022,15:16:44,0.239420176,0.134075299,9.873687744
05/09/2022,15:16:59,0.287304193,0.172382519,9.864110947
05/09/2022,15:17:14,0.248996973,0.210689753,9.959878922
05/09/2022,15:17:30,0.268150598,0.153228909,9.902418137
05/09/2022,15:17:45,0.258573771,0.153228909,9.931148529
05/09/2022,15:18:00,0.29688102,0.143652096,9.931148529
05/09/2022,15:18:15,0.344765037,0.134075299,9.864110947
05/09/2022,15:18:30,0.239420176,0.124498487,9.864110947
05/09/2022,15:18:45,0.33518824,0.210689753,9.940725327
05/09/2022,15:19:00,0.306457818,0.201112941,9.931148529
05/09/2022,15:19:15,0.33518824,0.095768064,9.940725327
05/09/2022,15:19:30,0.306457818,0.153228909,9.921571732
05/09/2022,15:19:45,0.29688102,0.191536129,9.921571732
05/09/2022,15:20:00,0.277727395,0.153228909,9.873687744
05/09/2022,15:20:15,0.248996973,0.181959331,9.902418137
05/09/2022,15:20:30,0.325611442,0.105344877,9.931148529
05/09/2022,15:20:45,0.268150598,0.134075299,9.768342972
05/09/2022,15:21:00,0.277727395,0.153228909,9.921571732
05/09/2022,15:21:15,0.268150598,0.162805721,9.892841339
05/09/2022,15:21:30,0.316034615,0.181959331,9.911994934
05/09/2022,15:21:45,0.316034615,0.172382519,9.873687744
05/09/2022,15:22:00,0.258573771,0.229843363,9.940725327
05/09/2022,15:22:15,0.306457818,0.181959331,9.940725327
05/09/2022,15:22:30,0.277727395,0.210689753,9.892841339
05/09/2022,15:22:45,0.344765037,0.172382519,9.931148529
05/09/2022,15:23:00,0.363918662,0.258573771,9.854534149
05/09/2022,15:23:15,0.210689753,0.086191259,9.892841339
05/09/2022,15:23:30,0.306457818,0.153228909,9.883264542
05/09/2022,15:23:46,0.316034615,0.172382519,9.864110947
05/09/2022,15:24:01,0.287304193,0.191536129,9.873687744
05/09/2022,15:24:16,0.325611442,0.114921682,9.892841339
05/09/2022,15:24:31,0.258573771,0.268150598,9.911994934
05/09/2022,15:24:46,0.316034615,0.239420176,9.950302124
05/09/2022,15:25:01,0.29688102,0.258573771,9.806650162
05/09/2022,15:25:16,0.248996973,0.229843363,9.883264542
05/09/2022,15:25:31,0.29688102,0.172382519,9.921571732
05/09/2022,15:25:46,0.287304193,0.134075299,9.902418137
05/09/2022,15:26:01,0.306457818,0.153228909,9.835380554
05/09/2022,15:26:16,0.287304193,0.210689753,9.873687744
05/09/2022,15:26:31,0.325611442,0.143652096,9.844957352
05/09/2022,15:26:46,0.354341865,0.153228909,9.892841339
05/09/2022,15:27:01,0.325611442,0.162805721,9.979032516
05/09/2022,15:27:16,0.29688102,0.143652096,9.902418137
05/09/2022,15:27:31,0.277727395,0.124498487,9.931148529
05/09/2022,15:27:46,0.287304193,0.143652096,9.940725327
05/09/2022,15:28:01,0.268150598,0.153228909,9.892841339
05/09/2022,15:28:16,0.344765037,0.172382519,9.921571732
05/09/2022,15:28:31,0.268150598,0.114921682,9.835380554
05/09/2022,15:28:46,0.277727395,0.134075299,9.902418137
05/09/2022,15:29:01,0.258573771,0.181959331,9.864110947
05/09/2022,15:29:16,0.258573771,0.143652096,9.854534149
05/09/2022,15:29:31,0.268150598,0.201112941,9.873687744
05/09/2022,15:29:47,0.306457818,0.153228909,9.931148529
05/09/2022,15:30:02,0.325611442,0.124498487,9.969455719
05/09/2022,15:30:17,0.354341865,0.134075299,9.854534149
05/09/2022,15:30:32,0.29688102,0.114921682,9.873687744
05/09/2022,15:30:47,0.277727395,0.210689753,9.864110947
05/09/2022,15:31:02,0.316034615,0.105344877,9.892841339
05/09/2022,15:31:17,0.268150598,0.114921682,9.911994934
05/09/2022,15:31:32,0.287304193,0.220266551,9.892841339
05/09/2022,15:31:47,0.33518824,0.201112941,9.911994934
05/09/2022,15:32:02,0.248996973,0.210689753,9.883264542
05/09/2022,15:32:17,0.258573771,0.143652096,9.921571732
05/09/2022,15:32:32,0.29688102,0.114921682,9.959878922
05/09/2022,15:32:47,0.287304193,0.201112941,9.931148529
05/09/2022,15:33:02,0.306457818,0.201112941,9.911994934
05/09/2022,15:33:17,0.29688102,0.172382519,9.911994934
05/09/2022,15:33:32,0.354341865,0.201112941,9.931148529
05/09/2022,15:33:47,0.29688102,0.153228909,9.902418137
05/09/2022,15:34:02,0.316034615,0.153228909,9.911994934
05/09/2022,15:34:17,0.354341865,0.181959331,9.921571732
05/09/2022,15:34:32,0.268150598,0.143652096,9.940725327
05/09/2022,15:34:47,0.306457818,0.162805721,9.854534149
05/09/2022,15:35:02,0.277727395,0.143652096,9.854534149
05/09/2022,15:35:18,0.248996973,0.124498487,9.931148529
05/09/2022,15:35:33,0.29688102,0.143652096,9.854534149
05/09/2022,15:35:48,0.344765037,0.181959331,9.883264542
05/09/2022,15:36:03,0.268150598,0.172382519,9.873687744
05/09/2022,15:36:18,0.277727395,0.172382519,9.854534149
05/09/2022,15:36:33,0.277727395,0.105344877,9.787496567
05/09/2022,15:36:48,0.248996973,0.210689753,9.883264542
05/09/2022,15:37:03,0.287304193,0.172382519,9.931148529
05/09/2022,15:37:18,0.344765037,0.124498487,9.825803757
05/09/2022,15:37:33,0.37349546,0.172382519,9.921571732
05/09/2022,15:37:48,0.287304193,0.124498487,9.883264542
05/09/2022,15:38:03,0.277727395,0.162805721,9.902418137
05/09/2022,15:38:18,0.306457818,0.201112941,9.911994934
05/09/2022,15:38:33,0.287304193,0.143652096,9.864110947
05/09/2022,15:38:48,0.277727395,0.181959331,9.921571732
05/09/2022,15:39:03,0.258573771,0.181959331,9.883264542
05/09/2022,15:39:18,0.354341865,0.114921682,9.864110947
05/09/2022,15:39:33,0.316034615,0.105344877,9.892841339
05/09/2022,15:39:48,0.344765037,0.095768064,9.873687744
05/09/2022,15:40:03,0.33518824,0.086191259,9.883264542
05/09/2022,15:40:18,0.306457818,0.162805721,9.959878922
05/09/2022,15:40:33,0.344765037,0.162805721,9.883264542
05/09/2022,15:40:48,0.287304193,0.181959331,9.825803757
05/09/2022,15:41:04,0.29688102,0.114921682,9.864110947
05/09/2022,15:41:19,0.459686726,0.086191259,9.797073364
05/09/2022,15:41:34,1.790862918,7.65186882,7.65186882
05/09/2022,15:41:49,-2.19308877,4.137180328,8.38928318
05/09/2022,15:42:04,-4.472368717,7.546523571,3.79241538
05/09/2022,15:42:19,-3.035847664,7.422025204,5.497087002
05/09/2022,15:42:34,-2.911349297,7.7284832,5.228936672
05/09/2022,15:42:49,-0.679953277,4.836287498,8.322244644
05/09/2022,15:43:04,-1.22583127,3.926490784,8.868123055
05/09/2022,15:43:19,-1.398213744,4.146757126,8.820239067
05/09/2022,15:43:34,-0.478840351,3.49553442,9.260771751
05/09/2022,15:43:49,-0.067037649,2.049436569,9.720458984
05/09/2022,15:44:04,-1.321599364,3.562572241,9.107542992
05/09/2022,15:44:19,0.210689753,0.153228909,9.940725327
05/09/2022,15:44:34,0.29688102,0.258573771,9.854534149
05/09/2022,15:44:49,0.210689753,0.162805721,9.797073364
05/09/2022,15:45:04,0.191536129,0.153228909,9.835380554
05/09/2022,15:45:19,0.239420176,0.210689753,9.864110947
05/09/2022,15:45:34,0.191536129,0.172382519,9.883264542
05/09/2022,15:45:49,0.268150598,0.191536129,9.883264542
05/09/2022,15:46:04,0.229843363,0.086191259,9.892841339
05/09/2022,15:46:20,0.277727395,0.153228909,9.921571732
05/09/2022,15:46:35,0.277727395,0.248996973,9.998186111
05/09/2022,15:46:50,0.191536129,0.143652096,9.825803757
05/09/2022,15:47:05,0.220266551,0.181959331,9.921571732
05/09/2022,15:47:20,0.258573771,0.201112941,9.768342972
05/09/2022,15:47:35,0.220266551,0.210689753,9.931148529
05/09/2022,15:47:50,0.248996973,0.153228909,9.873687744
05/09/2022,15:48:05,0.277727395,0.172382519,9.854534149
05/09/2022,15:48:20,0.229843363,0.210689753,9.921571732
05/09/2022,15:48:35,0.239420176,0.162805721,9.883264542
05/09/2022,15:48:50,0.210689753,0.277727395,9.950302124
05/09/2022,15:49:05,0.210689753,0.162805721,9.883264542
05/09/2022,15:49:20,0.229843363,0.191536129,9.998186111
05/09/2022,15:49:35,0.268150598,0.181959331,9.835380554
05/09/2022,15:49:50,0.210689753,0.143652096,9.873687744
05/09/2022,15:50:05,0.239420176,0.124498487,9.921571732
05/09/2022,15:50:20,0.210689753,0.153228909,9.835380554
05/09/2022,15:50:35,0.191536129,0.191536129,9.931148529
05/09/2022,15:50:50,0.191536129,0.181959331,9.921571732
05/09/2022,15:51:05,0.268150598,0.229843363,9.797073364
05/09/2022,15:51:20,0.248996973,0.172382519,9.892841339
05/09/2022,15:51:35,0.134075299,0.162805721,9.892841339
05/09/2022,15:51:50,0.210689753,0.153228909,9.883264542
05/09/2022,15:52:06,0.210689753,0.191536129,9.835380554
05/09/2022,15:52:21,0.239420176,0.143652096,9.940725327
05/09/2022,15:52:36,0.172382519,0.095768064,9.902418137
05/09/2022,15:52:51,-2.173935175,0.909796655,9.576807022
05/09/2022,15:53:06,1.580173135,3.524264812,10.20887566
05/09/2022,15:53:21,0.37349546,0.172382519,9.854534149
05/09/2022,15:53:36,0.325611442,0.134075299,9.844957352
05/09/2022,15:53:51,0.29688102,0.162805721,9.931148529
05/09/2022,15:54:06,-1.704671621,2.327163935,9.107542992
05/09/2022,15:54:28,1.647210717,-9.203310966,1.426944256
05/09/2022,15:55:01,0.316034615,-11.60709,-0.086191259
05/09/2022,15:55:47,-1.130063176,-12.59350109,-0.277727395
05/09/2022,15:56:10,1.695094824,-10.22802925,0.430956304
05/09/2022,15:58:22,-4.338293552,3.476380825,7.88171196
05/09/2022,15:58:37,-1.762132406,0.871489406,11.30063248
05/09/2022,15:58:52,-2.087743998,2.135627985,8.877699852
05/09/2022,15:59:07,-1.810016513,1.388636947,9.710882187
05/09/2022,15:59:22,-1.26413846,-4.108449936,10.65898609
05/09/2022,15:59:37,0.756567717,-8.829815865,2.212242365
05/09/2022,16:00:26,2.403778553,-9.346963882,0.651222885
05/09/2022,16:01:18,3.428496838,-4.118026733,-0.756567717
05/09/2022,16:06:11,2.365471363,-11.36767006,-0.421379507
05/09/2022,16:07:08,0.766144514,-9.797073364,0.526724398
05/09/2022,16:08:22,0.02873042,3.16034627,9.461885452
05/09/2022,16:08:37,1.043871999,5.094861031,8.312667847
05/09/2022,16:08:52,1.051054597,4.010287762,8.599972725
05/09/2022,16:09:07,-9.308655739,2.729389906,-2.461239338
05/09/2022,16:09:22,-7.316680431,5.16189909,-1.771709204
05/09/2022,16:10:00,-6.68461132,6.607996464,-0.92895025
05/09/2022,16:10:23,-4.34787035,7.527369976,-2.662352324
05/09/2022,16:10:38,-8.609549522,6.732495308,-0.057460841
05/09/2022,16:10:53,-6.809109688,6.177040577,-2.336740971
05/09/2022,16:11:08,-6.7612257,5.889736176,-2.892195702
05/09/2022,16:11:40,-6.703764915,6.119579315,-2.873042107
05/09/2022,16:12:21,-7.833827972,5.046977043,-0.833182216
05/09/2022,16:12:59,-8.101978302,4.491522312,-1.608903527
05/09/2022,16:13:17,0.63206923,4.481945515,8.03494072
05/09/2022,16:13:32,-2.030282974,5.219359875,8.609549522
05/09/2022,16:14:41,2.164358377,-1.043871999,-9.481039047
05/09/2022,16:15:27,-0.277727395,1.848323703,9.682151794
05/09/2022,16:15:42,0.497993946,0.02873042,10.10353088
05/09/2022,16:15:57,-4.922478676,7.508216381,-2.997540474
05/09/2022,16:16:12,-4.893748283,7.632715225,-3.16034627
05/09/2022,16:16:38,-4.098873138,8.121131897,-3.08373189
05/09/2022,16:17:04,-3.141192675,0.057460841,9.088389397
05/09/2022,16:17:20,-1.18752408,-3.141192675,10.96544361
05/09/2022,16:17:35,-3.064578056,1.790862918,9.145850182
05/09/2022,16:17:50,-4.213795185,4.903325081,5.324704647
05/09/2022,16:18:05,0.531512797,2.042253971,9.799467087
05/09/2022,16:18:20,4.23294878,1.130063176,7.594407558
05/09/2022,16:18:35,1.675941229,-0.047884032,8.245630264
05/09/2022,16:18:50,3.476380825,0.086191259,9.346963882
05/09/2022,16:19:05,-0.766144514,8.571242332,3.945644379
05/09/2022,16:19:21,-0.67037648,9.088389397,3.131615877
05/09/2022,16:19:36,-0.708683729,-0.057460841,9.758766174
05/09/2022,16:19:51,-2.106897593,12.72757626,5.889736176
05/09/2022,16:20:06,3.303998232,0.804451764,9.528923035
05/09/2022,16:20:21,-3.500322819,1.848323703,9.030928612
05/09/2022,16:20:36,-1.900996208,1.805228114,9.466673851
05/09/2022,16:20:51,0.181959331,1.024718285,9.828198433
05/09/2022,16:21:06,-3.294421434,2.327163935,8.983044624
05/09/2022,16:21:21,-1.850717902,3.576937437,9.107542992
05/09/2022,16:21:36,-0.565031588,3.227383852,9.414001465
05/09/2022,16:21:51,-4.46279192,2.518700123,8.896853447
05/09/2022,16:22:06,0.938527048,2.327163935,9.62469101
05/09/2022,16:22:21,1.072602391,2.461239338,9.662998199
05/09/2022,16:22:36,0.258573771,1.972822189,9.691728592
05/09/2022,16:22:51,0.316034615,1.991975784,9.653421402
05/09/2022,16:23:06,0.517147541,2.001552582,9.758766174
05/09/2022,16:23:21,0.938527048,-1.168370485,9.806650162
05/09/2022,16:23:45,5.918466568,0.268150598,10.54406452
05/09/2022,16:24:00,5.956773758,7.76679039,0.248996973
05/09/2022,16:24:15,-0.258573771,3.562572241,9.806650162
05/09/2022,16:24:38,6.301538944,-9.270348549,-7.10599041
05/09/2022,16:25:13,3.351882458,-14.79616642,-4.596867085
05/09/2022,16:26:09,-1.091755986,-10.27591324,1.388636947
05/09/2022,16:26:44,1.56101954,0.411802679,10.10353088
05/09/2022,16:26:59,-3.49553442,2.537853718,7.153874874
05/09/2022,16:27:14,0.430956304,4.826710701,6.789956093
05/09/2022,16:27:29,-1.072602391,4.376600742,8.456320763
05/09/2022,16:27:44,-0.430956304,2.23139596,12.32535076
05/09/2022,16:28:00,-0.976834297,6.224924564,5.899312973
05/09/2022,16:28:15,-1.56101954,-10.40998936,2.901772499
05/09/2022,16:28:48,8.159439087,-9.864110947,-1.934514999
05/09/2022,16:29:11,7.000645638,-27.84935379,-15.98369026
05/09/2022,16:29:59,1.618480325,-11.23359394,1.369483352
05/09/2022,16:31:33,0.775721371,2.911349297,8.714894295
05/09/2022,16:31:49,9.921571732,-0.124498487,1.455674648
05/09/2022,16:32:06,-1.714248419,-8.312667847,7.584830761
05/09/2022,16:33:05,1.130063176,2.097320795,-9.481039047
05/09/2022,16:33:33,-0.172382519,3.41892004,9.069235802
05/09/2022,16:33:48,0.708683729,5.468356609,7.872135162
05/09/2022,16:34:03,-0.497993946,2.882618904,9.643844604
05/09/2022,16:34:18,1.436521053,1.608903527,9.787496567
05/09/2022,16:34:43,-3.026270866,1.00556469,-9.232041359
05/09/2022,16:35:33,1.273715258,5.928043365,7.967903137
05/09/2022,16:35:48,3.572149038,4.606443882,7.891288757
05/09/2022,16:36:03,9.969455719,-0.268150598,0.268150598
05/09/2022,16:36:18,-0.938527048,3.974374771,8.916007042
05/09/2022,16:36:33,-0.440533102,3.629609823,9.165003777
05/09/2022,16:36:48,0.181959331,3.79241538,9.136273384
05/09/2022,16:37:03,0.076614454,3.888183594,9.040505409
05/09/2022,16:37:19,0.9672575,4.031835556,8.954314232
05/09/2022,16:37:34,-2.145204782,0.316034615,9.557653427
05/09/2022,16:37:49,-1.426944256,1.78128612,9.567230225
05/09/2022,16:38:04,0.268150598,0.009576807,9.911994934
05/09/2022,16:38:19,-3.007117271,4.175487995,7.441178799
05/09/2022,16:38:34,3.859453201,3.696647406,8.360552788
05/09/2022,16:38:49,2.461239338,2.250549555,9.47146225
05/09/2022,16:39:04,5.334281445,8.025363922,-1.991975784
05/09/2022,16:39:19,9.947908401,0.833182216,0.59376204
05/09/2022,16:39:45,-0.565031588,5.841852188,7.747636795
05/09/2022,16:40:00,-1.551442742,-0.708683729,9.452308655
05/09/2022,16:40:15,-0.105344877,4.185064793,10.10353088
05/09/2022,16:40:30,1.00556469,2.509123325,9.634267807
05/09/2022,16:40:45,1.254561663,4.721365929,8.35097599
05/09/2022,16:41:00,0.794874966,3.035847664,9.404424667
05/09/2022,16:41:15,1.388636947,-1.551442742,9.691728592
05/09/2022,16:41:30,5.94719696,-1.685518026,7.718906403
05/09/2022,16:41:46,-0.181959331,1.235408068,10.81221485
05/09/2022,16:42:01,-4.616020679,6.83784008,4.654327869
05/09/2022,16:42:16,3.552995205,-1.56101954,9.136273384
05/09/2022,16:42:31,0.268150598,1.455674648,9.844957352
05/09/2022,16:42:46,0.823605359,6.818686485,6.493074894
05/09/2022,16:43:01,-2.26970315,2.748543501,9.011775017
05/09/2022,16:43:16,7.144298077,-2.470816135,6.387730122
05/09/2022,16:43:31,-1.877054095,0.316034615,10.93671322
05/09/2022,16:43:46,0.584185243,5.430049419,8.532935143
05/09/2022,16:44:01,0.459686726,5.468356609,7.99663353
05/09/2022,16:44:16,1.580173135,9.145850182,6.780379295
05/09/2022,16:45:19,-0.660799682,9.404424667,2.940079689
05/09/2022,16:46:04,-2.56658411,-1.158793569,-8.916007042
05/09/2022,16:49:51,1.015141487,3.38061285,-9.040505409
05/09/2022,16:52:06,0.191536129,2.758120298,-9.251194954
05/09/2022,16:52:22,-0.29688102,3.064578056,9.749189377
05/09/2022,16:52:37,-2.327163935,3.150769472,10.53448772
05/09/2022,16:52:52,1.350329757,2.547430515,9.883264542
05/09/2022,16:53:18,0.478840351,2.442085743,9.902418137
05/09/2022,16:54:27,1.091755986,4.999093056,8.197746277
05/09/2022,16:54:42,7.872135162,-0.076614454,6.205770969
05/09/2022,16:54:57,9.979032516,-0.258573771,-0.229843363
05/09/2022,16:55:12,10.0364933,-0.134075299,0.019153614
05/09/2022,16:55:27,9.969455719,-0.153228909,-0.086191259
05/09/2022,16:55:42,9.998186111,-0.162805721,0.02873042
05/09/2022,16:55:57,10.0460701,-0.076614454,0.067037649
05/09/2022,16:56:13,9.969455719,-0.785298169,0.009576807
05/09/2022,16:56:28,9.998186111,-0.134075299,-0.086191259
05/09/2022,16:56:43,9.988609314,-0.220266551,-0.201112941
05/09/2022,16:56:58,9.959878922,-0.220266551,-0.29688102
05/09/2022,16:57:13,9.998186111,-0.143652096,-0.316034615
05/09/2022,16:57:28,10.00776291,-0.153228909,-0.37349546
05/09/2022,16:57:43,7.95832634,9.47146225,6.713341713
05/09/2022,16:58:21,0.478840351,-2.41335535,9.662998199
05/09/2022,16:59:15,-0.727837324,9.050082207,3.351882458
05/09/2022,16:59:43,-0.835576415,2.966415882,8.959102631
05/09/2022,16:59:58,-1.810016513,8.81066227,3.476380825
05/09/2022,17:00:32,-1.618480325,8.839392662,3.600879431
05/09/2022,17:01:44,-1.379060149,8.408436775,6.512228489
05/09/2022,17:03:43,9.959878922,-0.124498487,-0.038307227
05/09/2022,17:03:59,10.07480049,-0.277727395,-0.172382519
05/09/2022,17:04:14,9.979032516,0.067037649,-0.086191259
05/09/2022,17:04:29,10.09395409,-0.210689753,0.162805721
05/09/2022,17:04:44,9.931148529,-0.507570744,-0.517147541
05/09/2022,17:04:59,10.01733971,0.507570744,1.206677675
05/09/2022,17:05:14,10.0364933,-0.430956304,0.114921682
05/09/2022,17:05:29,10.01733971,0.124498487,0.057460841
05/09/2022,17:05:44,10.01733971,-0.210689753,0.622492433
05/09/2022,17:05:59,10.0269165,0.076614454,0.210689753
05/09/2022,17:06:14,9.844957352,1.043871999,-0.89064306
05/09/2022,17:06:29,10.01733971,-0.019153614,0.383072257
05/09/2022,17:06:44,6.291962147,-0.450109929,3.629609823
05/09/2022,17:06:59,5.228936672,2.959233284,7.680599213
05/09/2022,17:07:14,0.497993946,1.513135433,9.567230225
05/09/2022,17:07:29,0.699106872,4.185064793,9.538499832
05/09/2022,17:07:44,10.0460701,-0.191536129,-0.162805721
05/09/2022,17:08:00,10.0364933,-0.038307227,-0.134075299
05/09/2022,17:08:15,10.01733971,-0.02873042,-0.383072257
05/09/2022,17:08:30,10.06522369,-0.172382519,-0.02873042
05/09/2022,17:08:45,9.979032516,-0.153228909,0.047884032
05/09/2022,17:09:00,10.01733971,-0.067037649,-0.009576807
